incident_id,zone_id,zone_name,latitude,longitude,incident_type,severity,timestamp
I02521,Z05,South-West Chennai,13.032382,80.171281,Flooded Road,High,2026-09-24 04:49:00
I02522,Z03,Adyar,13.025339,80.23868,Household Evacuation,Moderate,2026-09-24 14:24:00
I02523,Z04,Velachery,12.963659,80.22597,Water Rescue,High,2026-09-24 12:54:00
I02524,Z05,South-West Chennai,13.027185,80.178507,Household Evacuation,Low,2026-09-24 14:47:00
I02525,Z04,Velachery,12.962808,80.217944,Medical Emergency,Moderate,2026-09-24 11:27:00
I02526,Z05,South-West Chennai,12.994367,80.170355,Medical Emergency,Critical,2026-09-24 20:48:00
I02527,Z03,Adyar,12.977247,80.238235,Shelter Request,Critical,2026-09-24 02:26:00
I02528,Z01,North Chennai,13.096167,80.271887,Medical Emergency,High,2026-09-24 02:47:00
I02529,Z02,Central Chennai,13.07224,80.263287,Flooded Road,Moderate,2026-09-24 17:27:00
I02530,Z02,Central Chennai,13.071293,80.302229,Water Rescue,High,2026-09-24 14:08:00
I02531,Z01,North Chennai,13.116154,80.304208,Shelter Request,High,2026-09-24 22:44:00
I02532,Z03,Adyar,12.997437,80.218458,Flooded Road,Moderate,2026-09-24 12:16:00
I02533,Z01,North Chennai,13.114991,80.280548,Household Evacuation,Critical,2026-09-24 09:06:00
I02534,Z04,Velachery,12.971683,80.233877,Medical Emergency,Moderate,2026-09-24 15:02:00
I02535,Z05,South-West Chennai,13.028809,80.158723,Flooded Road,High,2026-09-24 02:01:00
I02536,Z02,Central Chennai,13.046579,80.253094,Household Evacuation,High,2026-09-24 00:10:00
I02537,Z05,South-West Chennai,12.990891,80.153971,Water Rescue,Moderate,2026-09-24 08:17:00
I02538,Z05,South-West Chennai,13.039441,80.173562,Flooded Road,High,2026-09-24 19:04:00
I02539,Z03,Adyar,13.007615,80.262232,Flooded Road,High,2026-09-24 12:06:00
I02540,Z02,Central Chennai,13.068123,80.228827,Flooded Road,Low,2026-09-24 12:01:00
I02541,Z02,Central Chennai,13.061662,80.255477,Household Evacuation,Critical,2026-09-24 02:45:00
I02542,Z02,Central Chennai,13.10304,80.277453,Flooded Road,High,2026-09-24 21:33:00
I02543,Z02,Central Chennai,13.093642,80.289075,Flooded Road,Moderate,2026-09-24 11:33:00
I02544,Z04,Velachery,12.973544,80.259827,Shelter Request,Moderate,2026-09-24 01:18:00
I02545,Z03,Adyar,13.002527,80.289164,Household Evacuation,High,2026-09-24 08:19:00
I02546,Z02,Central Chennai,13.086933,80.25606,Household Evacuation,Low,2026-09-24 17:44:00
I02547,Z03,Adyar,13.022481,80.250909,Flooded Road,Moderate,2026-09-24 00:06:00
I02548,Z05,South-West Chennai,13.026373,80.165273,Medical Emergency,Critical,2026-09-24 08:18:00
I02549,Z04,Velachery,12.99273,80.184233,Flooded Road,High,2026-09-24 08:27:00
I02550,Z05,South-West Chennai,13.013038,80.182872,Medical Emergency,Moderate,2026-09-24 19:42:00
I02551,Z03,Adyar,12.979465,80.23041,Water Rescue,Moderate,2026-09-24 17:51:00
I02552,Z05,South-West Chennai,13.016676,80.192835,Medical Emergency,Low,2026-09-24 17:54:00
I02553,Z02,Central Chennai,13.071643,80.292298,Medical Emergency,High,2026-09-24 20:46:00
I02554,Z05,South-West Chennai,13.0745,80.19044,Water Rescue,High,2026-09-24 14:34:00
I02555,Z03,Adyar,13.009133,80.267449,Shelter Request,High,2026-09-24 14:39:00
I02556,Z01,North Chennai,13.126445,80.283856,Household Evacuation,High,2026-09-24 04:01:00
I02557,Z03,Adyar,12.97947,80.242831,Shelter Request,High,2026-09-24 17:53:00
I02558,Z05,South-West Chennai,12.998468,80.185251,Household Evacuation,Critical,2026-09-24 08:25:00
I02559,Z04,Velachery,12.970455,80.21797,Water Rescue,Moderate,2026-09-24 04:56:00
I02560,Z03,Adyar,13.036902,80.280444,Water Rescue,High,2026-09-24 14:09:00
I02561,Z04,Velachery,12.999552,80.183796,Medical Emergency,High,2026-09-24 05:16:00
I02562,Z03,Adyar,12.964095,80.265376,Water Rescue,Moderate,2026-09-24 10:53:00
I02563,Z05,South-West Chennai,13.031725,80.169251,Household Evacuation,Critical,2026-09-24 07:56:00
I02564,Z01,North Chennai,13.129177,80.281322,Water Rescue,Critical,2026-09-24 21:57:00
I02565,Z02,Central Chennai,13.081568,80.257158,Medical Emergency,Moderate,2026-09-24 13:11:00
I02566,Z04,Velachery,13.004991,80.196164,Flooded Road,High,2026-09-24 22:33:00
I02567,Z04,Velachery,13.002603,80.204895,Household Evacuation,Critical,2026-09-24 06:44:00
I02568,Z04,Velachery,12.996479,80.210844,Shelter Request,Critical,2026-09-24 13:12:00
I02569,Z02,Central Chennai,13.048206,80.256798,Shelter Request,Critical,2026-09-24 01:54:00
I02570,Z02,Central Chennai,13.064622,80.270402,Medical Emergency,High,2026-09-24 23:45:00
I02571,Z01,North Chennai,13.125193,80.262797,Household Evacuation,High,2026-09-24 11:12:00
I02572,Z05,South-West Chennai,13.067946,80.188254,Flooded Road,High,2026-09-24 10:55:00
I02573,Z05,South-West Chennai,12.992922,80.174634,Flooded Road,High,2026-09-24 23:11:00
I02574,Z04,Velachery,12.986532,80.201032,Medical Emergency,Moderate,2026-09-24 04:57:00
I02575,Z01,North Chennai,13.074853,80.289135,Shelter Request,High,2026-09-24 03:11:00
I02576,Z05,South-West Chennai,13.028201,80.15828,Medical Emergency,High,2026-09-24 09:12:00
I02577,Z01,North Chennai,13.079308,80.27629,Medical Emergency,Critical,2026-09-24 07:34:00
I02578,Z03,Adyar,13.008647,80.274841,Household Evacuation,High,2026-09-24 00:50:00
I02579,Z05,South-West Chennai,13.049966,80.188372,Medical Emergency,Moderate,2026-09-24 16:05:00
I02580,Z03,Adyar,13.02193,80.247884,Shelter Request,High,2026-09-24 09:50:00
I02581,Z05,South-West Chennai,13.042639,80.184016,Household Evacuation,Critical,2026-09-24 21:39:00
I02582,Z03,Adyar,13.02336,80.244675,Household Evacuation,Moderate,2026-09-24 00:27:00
I02583,Z03,Adyar,12.949113,80.247884,Water Rescue,Low,2026-09-24 18:01:00
I02584,Z05,South-West Chennai,12.996551,80.188743,Medical Emergency,Low,2026-09-24 12:30:00
I02585,Z02,Central Chennai,13.075621,80.28748,Flooded Road,High,2026-09-24 15:33:00
I02586,Z05,South-West Chennai,13.019522,80.182926,Household Evacuation,Critical,2026-09-24 13:00:00
I02587,Z03,Adyar,13.01372,80.247905,Household Evacuation,High,2026-09-24 16:23:00
I02588,Z05,South-West Chennai,13.018871,80.206396,Flooded Road,High,2026-09-24 19:28:00
I02589,Z02,Central Chennai,13.052606,80.258402,Flooded Road,High,2026-09-24 10:39:00
I02590,Z03,Adyar,13.004874,80.259022,Household Evacuation,High,2026-09-24 19:49:00
I02591,Z02,Central Chennai,13.084227,80.323917,Flooded Road,Moderate,2026-09-24 22:36:00
I02592,Z02,Central Chennai,13.081229,80.258371,Medical Emergency,Critical,2026-09-24 01:01:00
I02593,Z01,North Chennai,13.115188,80.320266,Flooded Road,High,2026-09-24 17:14:00
I02594,Z05,South-West Chennai,13.061121,80.223416,Household Evacuation,Critical,2026-09-24 19:40:00
I02595,Z02,Central Chennai,13.096454,80.277162,Flooded Road,Low,2026-09-24 04:29:00
I02596,Z02,Central Chennai,13.079349,80.260467,Household Evacuation,Moderate,2026-09-24 01:48:00
I02597,Z03,Adyar,13.00694,80.266137,Flooded Road,Low,2026-09-24 18:06:00
I02598,Z03,Adyar,12.990297,80.289228,Flooded Road,Low,2026-09-24 14:09:00
I02599,Z02,Central Chennai,13.080442,80.26891,Medical Emergency,High,2026-09-24 01:14:00
I02600,Z05,South-West Chennai,13.001257,80.219361,Household Evacuation,High,2026-09-24 21:17:00
I02601,Z01,North Chennai,13.13235,80.28407,Household Evacuation,High,2026-09-24 20:34:00
I02602,Z04,Velachery,13.010526,80.193968,Water Rescue,Moderate,2026-09-24 06:02:00
I02603,Z04,Velachery,13.001329,80.198104,Medical Emergency,Critical,2026-09-24 17:41:00
I02604,Z01,North Chennai,13.103898,80.261656,Flooded Road,Moderate,2026-09-24 12:47:00
I02605,Z02,Central Chennai,13.061022,80.257056,Water Rescue,High,2026-09-24 23:03:00
I02606,Z04,Velachery,12.983302,80.249704,Shelter Request,High,2026-09-24 16:06:00
I02607,Z05,South-West Chennai,13.005513,80.143913,Household Evacuation,Moderate,2026-09-24 15:31:00
I02608,Z05,South-West Chennai,13.018471,80.14864,Shelter Request,Moderate,2026-09-24 04:19:00
I02609,Z05,South-West Chennai,12.976428,80.17705,Shelter Request,Moderate,2026-09-24 15:02:00
I02610,Z05,South-West Chennai,13.012797,80.19913,Medical Emergency,High,2026-09-24 07:02:00
I02611,Z04,Velachery,12.965217,80.222677,Water Rescue,Moderate,2026-09-24 02:25:00
I02612,Z05,South-West Chennai,13.040367,80.185703,Flooded Road,High,2026-09-24 02:03:00
I02613,Z05,South-West Chennai,13.022754,80.164351,Water Rescue,Moderate,2026-09-24 11:08:00
I02614,Z05,South-West Chennai,12.980114,80.168944,Medical Emergency,Low,2026-09-24 16:49:00
I02615,Z05,South-West Chennai,13.033872,80.174473,Medical Emergency,Moderate,2026-09-24 22:00:00
I02616,Z04,Velachery,12.96056,80.233133,Household Evacuation,Moderate,2026-09-24 08:48:00
I02617,Z03,Adyar,13.004777,80.257148,Household Evacuation,High,2026-09-24 09:11:00
I02618,Z05,South-West Chennai,13.016035,80.180987,Medical Emergency,High,2026-09-24 15:10:00
I02619,Z01,North Chennai,13.096431,80.268157,Household Evacuation,Low,2026-09-24 09:03:00
I02620,Z03,Adyar,12.991441,80.260463,Medical Emergency,High,2026-09-24 08:13:00
I02621,Z03,Adyar,13.012456,80.259038,Household Evacuation,Moderate,2026-09-24 17:11:00
I02622,Z05,South-West Chennai,13.02066,80.188622,Household Evacuation,Low,2026-09-24 12:52:00
I02623,Z05,South-West Chennai,13.020019,80.180903,Medical Emergency,Moderate,2026-09-24 04:46:00
I02624,Z03,Adyar,13.013622,80.281987,Water Rescue,Moderate,2026-09-24 15:02:00
I02625,Z04,Velachery,12.968685,80.187554,Medical Emergency,High,2026-09-24 20:22:00
I02626,Z03,Adyar,13.001844,80.234235,Shelter Request,Moderate,2026-09-24 10:48:00
I02627,Z04,Velachery,12.982029,80.21865,Household Evacuation,Low,2026-09-24 06:24:00
I02628,Z02,Central Chennai,13.095515,80.296688,Medical Emergency,High,2026-09-24 14:12:00
I02629,Z05,South-West Chennai,13.019055,80.19782,Flooded Road,High,2026-09-24 16:12:00
I02630,Z04,Velachery,12.945787,80.239975,Flooded Road,High,2026-09-24 07:38:00
I02631,Z04,Velachery,12.98361,80.174534,Flooded Road,Moderate,2026-09-24 10:20:00
I02632,Z02,Central Chennai,13.107302,80.27196,Medical Emergency,Moderate,2026-09-24 07:11:00
I02633,Z02,Central Chennai,13.088294,80.27496,Household Evacuation,High,2026-09-24 08:06:00
I02634,Z01,North Chennai,13.111956,80.268834,Medical Emergency,High,2026-09-24 03:38:00
I02635,Z04,Velachery,12.96821,80.191342,Shelter Request,Moderate,2026-09-24 13:00:00
I02636,Z05,South-West Chennai,13.040639,80.164673,Household Evacuation,Critical,2026-09-24 05:16:00
I02637,Z03,Adyar,13.009503,80.240865,Flooded Road,Moderate,2026-09-24 19:53:00
I02638,Z01,North Chennai,13.117109,80.280424,Shelter Request,High,2026-09-24 20:23:00
I02639,Z03,Adyar,13.031003,80.234692,Flooded Road,Moderate,2026-09-24 16:45:00
I02640,Z02,Central Chennai,13.07141,80.27784,Household Evacuation,High,2026-09-24 00:00:00
I02641,Z03,Adyar,13.000034,80.246883,Flooded Road,High,2026-09-24 09:44:00
I02642,Z02,Central Chennai,13.07966,80.293824,Shelter Request,High,2026-09-24 01:37:00
I02643,Z01,North Chennai,13.143772,80.271762,Household Evacuation,High,2026-09-24 05:09:00
I02644,Z05,South-West Chennai,12.98193,80.169262,Flooded Road,High,2026-09-24 20:23:00
I02645,Z04,Velachery,12.97234,80.209264,Medical Emergency,Moderate,2026-09-24 07:55:00
I02646,Z02,Central Chennai,13.07657,80.290881,Flooded Road,High,2026-09-24 00:03:00
I02647,Z01,North Chennai,13.135542,80.330668,Household Evacuation,High,2026-09-24 10:51:00
I02648,Z03,Adyar,13.030623,80.296614,Medical Emergency,Low,2026-09-24 17:59:00
I02649,Z04,Velachery,12.980482,80.178807,Flooded Road,High,2026-09-24 00:21:00
I02650,Z03,Adyar,13.037212,80.231652,Flooded Road,Critical,2026-09-24 01:35:00
I02651,Z05,South-West Chennai,13.011293,80.163531,Household Evacuation,High,2026-09-24 19:52:00
I02652,Z02,Central Chennai,13.107452,80.275452,Household Evacuation,Low,2026-09-24 04:44:00
I02653,Z01,North Chennai,13.116428,80.317541,Shelter Request,High,2026-09-24 13:04:00
I02654,Z04,Velachery,12.964723,80.230874,Flooded Road,Critical,2026-09-24 14:52:00
I02655,Z01,North Chennai,13.151248,80.321107,Water Rescue,Critical,2026-09-24 02:02:00
I02656,Z01,North Chennai,13.118171,80.288332,Shelter Request,Critical,2026-09-24 12:57:00
I02657,Z04,Velachery,12.990014,80.20729,Flooded Road,High,2026-09-24 18:39:00
I02658,Z01,North Chennai,13.117523,80.271678,Water Rescue,Critical,2026-09-24 11:20:00
I02659,Z03,Adyar,13.034501,80.256747,Shelter Request,Critical,2026-09-24 07:37:00
I02660,Z02,Central Chennai,13.101006,80.269528,Household Evacuation,Critical,2026-09-24 18:58:00
I02661,Z03,Adyar,13.017527,80.260417,Household Evacuation,Moderate,2026-09-24 21:46:00
I02662,Z01,North Chennai,13.150889,80.314581,Flooded Road,High,2026-09-24 04:04:00
I02663,Z03,Adyar,13.029145,80.253579,Flooded Road,Critical,2026-09-24 08:19:00
I02664,Z05,South-West Chennai,13.032324,80.206031,Household Evacuation,Low,2026-09-24 09:32:00
I02665,Z02,Central Chennai,13.037854,80.262548,Flooded Road,Critical,2026-09-24 08:42:00
I02666,Z04,Velachery,13.0053,80.173266,Flooded Road,Critical,2026-09-24 10:50:00
I02667,Z04,Velachery,12.965944,80.237569,Household Evacuation,High,2026-09-24 18:19:00
I02668,Z01,North Chennai,13.121904,80.270774,Flooded Road,Moderate,2026-09-24 09:50:00
I02669,Z01,North Chennai,13.110404,80.290236,Water Rescue,High,2026-09-24 18:19:00
I02670,Z05,South-West Chennai,13.016037,80.182613,Household Evacuation,Critical,2026-09-24 15:43:00
I02671,Z04,Velachery,12.959037,80.192948,Medical Emergency,Low,2026-09-24 14:07:00
I02672,Z04,Velachery,12.962769,80.227447,Household Evacuation,Moderate,2026-09-24 10:14:00
I02673,Z02,Central Chennai,13.08009,80.291631,Household Evacuation,High,2026-09-24 16:34:00
I02674,Z04,Velachery,13.005999,80.21121,Household Evacuation,Moderate,2026-09-24 20:53:00
I02675,Z02,Central Chennai,13.050599,80.256625,Household Evacuation,Low,2026-09-24 01:34:00
I02676,Z01,North Chennai,13.124465,80.280815,Water Rescue,High,2026-09-24 19:42:00
I02677,Z01,North Chennai,13.125662,80.263138,Medical Emergency,High,2026-09-24 17:05:00
I02678,Z02,Central Chennai,13.075002,80.282344,Flooded Road,Critical,2026-09-24 03:54:00
I02679,Z03,Adyar,12.993285,80.252986,Flooded Road,Critical,2026-09-24 15:27:00
I02680,Z01,North Chennai,13.134299,80.288193,Shelter Request,High,2026-09-24 22:58:00
I02681,Z05,South-West Chennai,13.032473,80.173091,Flooded Road,High,2026-09-24 15:19:00
I02682,Z01,North Chennai,13.104559,80.284456,Medical Emergency,Moderate,2026-09-24 17:33:00
I02683,Z04,Velachery,12.958677,80.236481,Flooded Road,Low,2026-09-24 04:42:00
I02684,Z02,Central Chennai,13.056799,80.249775,Medical Emergency,Low,2026-09-24 00:38:00
I02685,Z05,South-West Chennai,13.02033,80.172244,Household Evacuation,High,2026-09-24 14:22:00
I02686,Z03,Adyar,12.984194,80.235152,Shelter Request,High,2026-09-24 15:48:00
I02687,Z04,Velachery,12.978005,80.203032,Shelter Request,Moderate,2026-09-24 19:07:00
I02688,Z05,South-West Chennai,13.024091,80.191206,Flooded Road,Low,2026-09-24 09:24:00
I02689,Z04,Velachery,12.99209,80.214357,Household Evacuation,High,2026-09-24 14:03:00
I02690,Z01,North Chennai,13.140469,80.274086,Household Evacuation,Critical,2026-09-24 12:34:00
I02691,Z01,North Chennai,13.131075,80.27397,Flooded Road,Moderate,2026-09-24 07:22:00
I02692,Z02,Central Chennai,13.072123,80.254091,Flooded Road,High,2026-09-24 14:19:00
I02693,Z05,South-West Chennai,12.993088,80.15384,Flooded Road,High,2026-09-24 11:20:00
I02694,Z03,Adyar,13.036953,80.228007,Water Rescue,High,2026-09-24 19:36:00
I02695,Z04,Velachery,12.992283,80.257885,Household Evacuation,Critical,2026-09-24 01:00:00
I02696,Z05,South-West Chennai,12.987605,80.173573,Household Evacuation,Moderate,2026-09-24 21:48:00
I02697,Z04,Velachery,12.980366,80.203545,Flooded Road,Critical,2026-09-24 01:17:00
I02698,Z01,North Chennai,13.131468,80.289092,Flooded Road,High,2026-09-24 18:49:00
I02699,Z03,Adyar,12.965488,80.258061,Medical Emergency,Moderate,2026-09-24 12:20:00
I02700,Z04,Velachery,12.973806,80.193357,Flooded Road,High,2026-09-24 11:00:00
I02701,Z02,Central Chennai,13.065976,80.28133,Shelter Request,Moderate,2026-09-24 23:05:00
I02702,Z04,Velachery,12.993083,80.273649,Household Evacuation,High,2026-09-24 04:11:00
I02703,Z03,Adyar,13.023949,80.242875,Household Evacuation,High,2026-09-24 09:47:00
I02704,Z05,South-West Chennai,13.019932,80.167275,Water Rescue,Moderate,2026-09-24 17:05:00
I02705,Z01,North Chennai,13.125815,80.25321,Flooded Road,Moderate,2026-09-24 06:09:00
I02706,Z01,North Chennai,13.129672,80.280766,Flooded Road,Critical,2026-09-24 10:15:00
I02707,Z01,North Chennai,13.154105,80.27474,Shelter Request,High,2026-09-24 01:32:00
I02708,Z05,South-West Chennai,13.041479,80.205002,Shelter Request,Low,2026-09-24 07:24:00
I02709,Z03,Adyar,13.026264,80.280377,Flooded Road,Moderate,2026-09-24 21:39:00
I02710,Z03,Adyar,13.024537,80.236018,Flooded Road,High,2026-09-24 20:03:00
I02711,Z03,Adyar,12.963947,80.258334,Water Rescue,Moderate,2026-09-24 09:22:00
I02712,Z05,South-West Chennai,13.001315,80.182487,Household Evacuation,Moderate,2026-09-24 13:11:00
I02713,Z05,South-West Chennai,12.999659,80.201938,Water Rescue,Moderate,2026-09-24 05:07:00
I02714,Z01,North Chennai,13.088359,80.266602,Household Evacuation,High,2026-09-24 20:32:00
I02715,Z03,Adyar,13.010187,80.266704,Household Evacuation,Critical,2026-09-24 19:05:00
I02716,Z04,Velachery,12.955353,80.195411,Flooded Road,High,2026-09-24 02:01:00
I02717,Z04,Velachery,12.963807,80.217195,Medical Emergency,High,2026-09-24 15:12:00
I02718,Z02,Central Chennai,13.083524,80.27646,Water Rescue,Critical,2026-09-24 00:28:00
I02719,Z05,South-West Chennai,13.034258,80.173983,Household Evacuation,High,2026-09-24 09:31:00
I02720,Z01,North Chennai,13.092326,80.310575,Shelter Request,Moderate,2026-09-24 22:19:00
I02721,Z04,Velachery,12.975476,80.209829,Household Evacuation,High,2026-09-24 16:56:00
I02722,Z01,North Chennai,13.105288,80.315992,Flooded Road,High,2026-09-24 14:10:00
I02723,Z04,Velachery,12.969187,80.198297,Shelter Request,Low,2026-09-24 15:22:00
I02724,Z01,North Chennai,13.091492,80.26709,Flooded Road,Low,2026-09-24 02:59:00
I02725,Z03,Adyar,13.037828,80.258064,Shelter Request,Low,2026-09-24 14:56:00
I02726,Z05,South-West Chennai,12.993577,80.188386,Medical Emergency,Low,2026-09-24 00:13:00
I02727,Z05,South-West Chennai,13.047343,80.171175,Medical Emergency,High,2026-09-24 04:26:00
I02728,Z03,Adyar,13.01202,80.26543,Household Evacuation,High,2026-09-24 22:00:00
I02729,Z01,North Chennai,13.109587,80.292737,Water Rescue,High,2026-09-24 06:24:00
I02730,Z01,North Chennai,13.121338,80.31029,Shelter Request,Moderate,2026-09-24 04:21:00
I02731,Z01,North Chennai,13.111605,80.266208,Household Evacuation,Critical,2026-09-24 22:46:00
I02732,Z03,Adyar,12.992429,80.270377,Flooded Road,Low,2026-09-24 08:52:00
I02733,Z05,South-West Chennai,13.041841,80.166697,Shelter Request,Moderate,2026-09-24 00:10:00
I02734,Z04,Velachery,12.98295,80.192832,Medical Emergency,High,2026-09-24 12:56:00
I02735,Z02,Central Chennai,13.092621,80.261616,Shelter Request,High,2026-09-24 00:43:00
I02736,Z01,North Chennai,13.126755,80.301328,Flooded Road,Critical,2026-09-24 06:22:00
I02737,Z03,Adyar,13.013954,80.23886,Flooded Road,High,2026-09-24 16:56:00
I02738,Z05,South-West Chennai,13.019636,80.164414,Household Evacuation,High,2026-09-24 03:46:00
I02739,Z02,Central Chennai,13.05915,80.269337,Flooded Road,Critical,2026-09-24 05:49:00
I02740,Z01,North Chennai,13.129896,80.30671,Water Rescue,Moderate,2026-09-24 20:07:00
I02741,Z03,Adyar,13.001012,80.224841,Shelter Request,High,2026-09-24 03:05:00
I02742,Z03,Adyar,12.989452,80.267197,Flooded Road,High,2026-09-24 13:02:00
I02743,Z02,Central Chennai,13.095528,80.246923,Medical Emergency,Critical,2026-09-24 14:49:00
I02744,Z04,Velachery,12.972585,80.246913,Flooded Road,Moderate,2026-09-24 12:26:00
I02745,Z03,Adyar,13.020627,80.242971,Household Evacuation,Moderate,2026-09-24 18:45:00
I02746,Z01,North Chennai,13.07631,80.28818,Household Evacuation,Low,2026-09-24 14:03:00
I02747,Z01,North Chennai,13.092066,80.284757,Medical Emergency,Moderate,2026-09-24 13:44:00
I02748,Z02,Central Chennai,13.042135,80.272968,Household Evacuation,Moderate,2026-09-24 00:52:00
