event_id,cell_id,zone_id,zone_name,rainfall_mm_day,flood_index,response_stage,hour,minute
E15487,Z05-021,Z05,South-West Chennai,18.9,2.296,Warning,17,56
E15488,Z01-032,Z01,North Chennai,11.0,1.451,Warning,8,6
E15489,Z02-074,Z02,Central Chennai,6.6,0.736,Normal,0,26
E15490,Z03-030,Z03,Adyar,4.0,0.37,Evacuation,9,27
E15491,Z03-057,Z03,Adyar,11.2,1.128,Normal,14,21
E15492,Z01-052,Z01,North Chennai,7.9,0.961,Warning,17,8
E15493,Z01-096,Z01,North Chennai,6.5,0.972,Warning,10,22
E15494,Z02-063,Z02,Central Chennai,13.8,2.124,Evacuation,15,36
E15495,Z05-031,Z05,South-West Chennai,8.9,0.852,Warning,9,8
E15496,Z03-005,Z03,Adyar,2.6,0.297,Normal,21,42
E15497,Z05-002,Z05,South-West Chennai,3.1,0.327,Normal,7,51
E15498,Z03-092,Z03,Adyar,2.0,0.351,Warning,8,19
E15499,Z03-044,Z03,Adyar,3.8,0.354,Emergency,4,21
E15500,Z04-044,Z04,Velachery,9.7,1.291,Emergency,7,6
E15501,Z04-075,Z04,Velachery,2.8,0.374,Normal,0,50
E15502,Z02-023,Z02,Central Chennai,2.9,0.349,Evacuation,19,48
E15503,Z01-003,Z01,North Chennai,10.0,0.893,Evacuation,8,22
E15504,Z01-097,Z01,North Chennai,11.0,1.252,Warning,17,43
E15505,Z01-022,Z01,North Chennai,10.1,1.345,Emergency,7,0
E15506,Z02-072,Z02,Central Chennai,11.8,1.28,Warning,16,2
E15507,Z02-006,Z02,Central Chennai,3.0,0.249,Warning,17,24
E15508,Z05-013,Z05,South-West Chennai,10.2,0.641,Warning,16,4
E15509,Z05-081,Z05,South-West Chennai,11.6,1.089,Warning,2,55
E15510,Z02-068,Z02,Central Chennai,12.9,1.204,Evacuation,20,16
E15511,Z04-065,Z04,Velachery,11.4,1.856,Warning,0,56
E15512,Z01-097,Z01,North Chennai,12.1,1.502,Normal,9,48
E15513,Z02-044,Z02,Central Chennai,9.2,1.014,Normal,1,56
E15514,Z05-050,Z05,South-West Chennai,2.3,0.205,Warning,15,58
E15515,Z03-019,Z03,Adyar,8.0,0.991,Warning,18,12
E15516,Z04-068,Z04,Velachery,10.1,1.122,Normal,9,11
E15517,Z04-054,Z04,Velachery,12.7,1.3,Warning,4,36
E15518,Z03-025,Z03,Adyar,6.6,0.762,Emergency,8,5
E15519,Z04-032,Z04,Velachery,8.5,0.744,Evacuation,16,33
E15520,Z01-047,Z01,North Chennai,12.4,1.203,Emergency,3,1
E15521,Z03-050,Z03,Adyar,15.7,2.193,Normal,8,37
E15522,Z05-072,Z05,South-West Chennai,11.7,0.781,Normal,1,19
E15523,Z01-030,Z01,North Chennai,8.2,0.954,Normal,11,32
E15524,Z02-040,Z02,Central Chennai,7.6,0.775,Warning,21,15
E15525,Z02-019,Z02,Central Chennai,11.3,1.315,Emergency,14,56
E15526,Z04-080,Z04,Velachery,3.6,0.487,Evacuation,7,38
E15527,Z03-089,Z03,Adyar,2.5,0.335,Emergency,18,26
E15528,Z05-070,Z05,South-West Chennai,20.0,1.525,Normal,3,54
E15529,Z05-010,Z05,South-West Chennai,10.2,0.957,Normal,14,44
E15530,Z02-052,Z02,Central Chennai,8.6,0.964,Evacuation,1,39
E15531,Z01-044,Z01,North Chennai,13.6,1.526,Normal,2,47
E15532,Z01-047,Z01,North Chennai,12.2,1.263,Normal,12,44
E15533,Z05-009,Z05,South-West Chennai,2.0,0.212,Warning,8,18
E15534,Z02-032,Z02,Central Chennai,8.7,0.824,Evacuation,4,44
E15535,Z05-100,Z05,South-West Chennai,2.7,0.198,Warning,18,31
E15536,Z05-016,Z05,South-West Chennai,11.1,0.928,Warning,6,5
E15537,Z04-008,Z04,Velachery,6.7,1.195,Warning,5,21
E15538,Z05-059,Z05,South-West Chennai,3.4,0.333,Warning,23,45
E15539,Z01-001,Z01,North Chennai,12.9,2.133,Warning,21,14
E15540,Z04-011,Z04,Velachery,9.5,0.956,Emergency,20,52
E15541,Z03-021,Z03,Adyar,8.8,1.128,Emergency,18,40
E15542,Z03-030,Z03,Adyar,3.1,0.371,Evacuation,15,44
E15543,Z04-033,Z04,Velachery,2.3,0.285,Normal,14,17
E15544,Z04-087,Z04,Velachery,1.7,0.333,Evacuation,15,21
E15545,Z03-036,Z03,Adyar,13.9,1.636,Emergency,17,39
E15546,Z02-007,Z02,Central Chennai,12.1,1.206,Warning,9,22
E15547,Z01-064,Z01,North Chennai,16.8,1.84,Evacuation,11,50
E15548,Z01-005,Z01,North Chennai,10.1,1.072,Normal,6,53
E15549,Z03-008,Z03,Adyar,8.5,1.037,Warning,17,11
E15550,Z04-093,Z04,Velachery,9.7,1.028,Evacuation,19,6
E15551,Z04-058,Z04,Velachery,14.5,2.202,Evacuation,2,14
E15552,Z03-100,Z03,Adyar,16.4,1.487,Normal,0,31
E15553,Z04-065,Z04,Velachery,16.9,1.798,Emergency,18,29
E15554,Z04-040,Z04,Velachery,11.0,1.443,Warning,14,24
E15555,Z05-048,Z05,South-West Chennai,8.2,1.018,Evacuation,5,15
E15556,Z02-002,Z02,Central Chennai,2.0,0.289,Evacuation,22,48
E15557,Z05-033,Z05,South-West Chennai,9.2,0.785,Normal,15,33
E15558,Z02-099,Z02,Central Chennai,19.1,1.496,Warning,20,16
E15559,Z04-100,Z04,Velachery,8.7,1.084,Warning,18,6
E15560,Z05-080,Z05,South-West Chennai,8.8,0.771,Warning,15,45
E15561,Z03-062,Z03,Adyar,3.5,0.332,Normal,18,54
E15562,Z01-013,Z01,North Chennai,13.4,1.195,Warning,16,18
E15563,Z05-041,Z05,South-West Chennai,11.6,0.941,Evacuation,23,26
E15564,Z05-065,Z05,South-West Chennai,18.1,1.517,Warning,18,9
E15565,Z01-004,Z01,North Chennai,11.2,1.401,Emergency,4,8
E15566,Z05-023,Z05,South-West Chennai,11.4,0.98,Evacuation,13,40
E15567,Z05-058,Z05,South-West Chennai,9.0,1.06,Evacuation,9,53
E15568,Z01-055,Z01,North Chennai,12.9,1.523,Warning,3,48
E15569,Z02-069,Z02,Central Chennai,9.9,0.727,Warning,18,0
E15570,Z03-091,Z03,Adyar,15.6,1.86,Evacuation,22,45
E15571,Z02-045,Z02,Central Chennai,13.9,1.287,Warning,1,2
E15572,Z01-048,Z01,North Chennai,6.4,1.066,Evacuation,11,32
E15573,Z03-023,Z03,Adyar,8.1,1.001,Warning,6,43
E15574,Z03-074,Z03,Adyar,2.8,0.185,Warning,11,7
E15575,Z04-039,Z04,Velachery,14.6,2.894,Warning,6,42
E15576,Z04-074,Z04,Velachery,2.5,0.354,Evacuation,0,30
E15577,Z04-045,Z04,Velachery,14.6,1.715,Normal,6,46
E15578,Z04-064,Z04,Velachery,3.8,0.548,Evacuation,20,51
E15579,Z05-004,Z05,South-West Chennai,2.6,0.258,Warning,21,14
E15580,Z03-033,Z03,Adyar,7.4,1.257,Evacuation,18,37
E15581,Z05-080,Z05,South-West Chennai,10.9,0.694,Warning,2,12
E15582,Z03-003,Z03,Adyar,3.1,0.379,Evacuation,20,8
E15583,Z05-062,Z05,South-West Chennai,15.0,1.634,Evacuation,12,32
E15584,Z02-091,Z02,Central Chennai,2.0,0.264,Warning,12,37
E15585,Z03-011,Z03,Adyar,15.9,1.312,Evacuation,5,2
E15586,Z01-001,Z01,North Chennai,15.3,1.743,Emergency,2,26
E15587,Z02-094,Z02,Central Chennai,12.6,1.086,Warning,21,19
E15588,Z03-061,Z03,Adyar,10.8,1.17,Emergency,9,47
E15589,Z02-057,Z02,Central Chennai,7.8,0.886,Emergency,14,48
E15590,Z03-068,Z03,Adyar,2.7,0.213,Evacuation,1,51
E15591,Z02-050,Z02,Central Chennai,13.0,1.157,Evacuation,11,37
E15592,Z01-055,Z01,North Chennai,13.1,1.413,Warning,14,28
E15593,Z03-087,Z03,Adyar,3.0,0.3,Warning,18,44
E15594,Z02-042,Z02,Central Chennai,16.5,2.041,Emergency,13,44
E15595,Z01-089,Z01,North Chennai,8.2,0.851,Normal,16,27
E15596,Z02-001,Z02,Central Chennai,10.9,1.073,Evacuation,9,37
E15597,Z05-002,Z05,South-West Chennai,3.2,0.245,Warning,10,42
E15598,Z03-011,Z03,Adyar,15.1,1.691,Emergency,10,56
E15599,Z01-025,Z01,North Chennai,11.2,1.067,Warning,15,37
E15600,Z05-020,Z05,South-West Chennai,17.5,2.11,Evacuation,21,17
E15601,Z03-036,Z03,Adyar,18.4,1.924,Emergency,7,26
E15602,Z04-074,Z04,Velachery,3.2,0.4,Warning,19,12
E15603,Z05-022,Z05,South-West Chennai,12.9,1.278,Evacuation,9,56
E15604,Z05-043,Z05,South-West Chennai,10.5,0.942,Evacuation,13,18
E15605,Z04-006,Z04,Velachery,2.7,0.311,Evacuation,19,41
E15606,Z05-018,Z05,South-West Chennai,2.2,0.167,Evacuation,21,39
E15607,Z01-043,Z01,North Chennai,11.3,1.156,Warning,14,49
E15608,Z04-047,Z04,Velachery,2.7,0.313,Warning,18,11
E15609,Z02-068,Z02,Central Chennai,10.1,1.068,Normal,15,18
E15610,Z03-093,Z03,Adyar,9.0,1.302,Evacuation,4,20
E15611,Z01-090,Z01,North Chennai,3.0,0.409,Evacuation,3,56
E15612,Z03-011,Z03,Adyar,15.4,1.7,Emergency,14,14
E15613,Z05-072,Z05,South-West Chennai,8.5,1.016,Evacuation,14,43
E15614,Z01-080,Z01,North Chennai,10.3,1.389,Warning,2,37
E15615,Z01-030,Z01,North Chennai,7.1,0.964,Normal,12,12
E15616,Z05-081,Z05,South-West Chennai,9.5,0.933,Warning,4,17
E15617,Z02-048,Z02,Central Chennai,2.8,0.334,Evacuation,5,45
E15618,Z02-042,Z02,Central Chennai,12.9,1.54,Warning,9,17
E15619,Z04-074,Z04,Velachery,3.0,0.412,Warning,16,59
E15620,Z03-072,Z03,Adyar,2.7,0.369,Warning,11,56
E15621,Z03-056,Z03,Adyar,23.6,2.469,Warning,23,58
E15622,Z02-021,Z02,Central Chennai,2.3,0.281,Evacuation,18,52
E15623,Z05-056,Z05,South-West Chennai,9.2,1.302,Warning,2,43
E15624,Z05-047,Z05,South-West Chennai,7.5,0.63,Normal,17,20
E15625,Z01-074,Z01,North Chennai,9.0,0.979,Warning,5,20
E15626,Z03-087,Z03,Adyar,3.2,0.283,Normal,9,29
E15627,Z02-017,Z02,Central Chennai,11.6,0.802,Evacuation,20,27
E15628,Z01-093,Z01,North Chennai,3.3,0.295,Evacuation,4,26
E15629,Z05-055,Z05,South-West Chennai,21.0,1.895,Normal,14,14
E15630,Z01-022,Z01,North Chennai,10.6,1.131,Warning,0,12
E15631,Z03-097,Z03,Adyar,18.1,2.432,Evacuation,20,40
E15632,Z02-081,Z02,Central Chennai,11.8,0.854,Evacuation,13,41
E15633,Z05-005,Z05,South-West Chennai,3.6,0.263,Evacuation,16,56
E15634,Z03-017,Z03,Adyar,8.4,0.956,Warning,6,17
E15635,Z03-083,Z03,Adyar,3.5,0.41,Emergency,14,59
E15636,Z02-050,Z02,Central Chennai,10.7,1.13,Normal,2,19
E15637,Z05-021,Z05,South-West Chennai,22.6,2.036,Emergency,14,16
E15638,Z04-093,Z04,Velachery,11.6,1.369,Normal,19,22
E15639,Z05-052,Z05,South-West Chennai,14.0,1.55,Warning,15,31
E15640,Z01-039,Z01,North Chennai,2.6,0.318,Evacuation,2,53
E15641,Z05-005,Z05,South-West Chennai,3.5,0.311,Evacuation,20,8
E15642,Z04-070,Z04,Velachery,22.5,2.748,Warning,1,3
E15643,Z04-023,Z04,Velachery,2.5,0.336,Warning,4,10
E15644,Z02-023,Z02,Central Chennai,2.7,0.317,Warning,21,43
E15645,Z01-028,Z01,North Chennai,2.7,0.285,Warning,22,0
E15646,Z01-052,Z01,North Chennai,6.3,0.824,Warning,1,18
E15647,Z05-037,Z05,South-West Chennai,13.0,1.108,Evacuation,22,0
E15648,Z04-062,Z04,Velachery,23.7,3.143,Emergency,23,31
E15649,Z01-093,Z01,North Chennai,3.6,0.325,Normal,12,20
E15650,Z02-094,Z02,Central Chennai,10.1,1.391,Evacuation,2,32
E15651,Z02-073,Z02,Central Chennai,10.0,1.063,Warning,5,23
E15652,Z01-068,Z01,North Chennai,3.5,0.415,Warning,18,4
E15653,Z04-011,Z04,Velachery,11.8,1.216,Warning,7,32
E15654,Z02-053,Z02,Central Chennai,10.1,0.91,Warning,23,59
E15655,Z02-072,Z02,Central Chennai,13.1,1.12,Evacuation,16,47
E15656,Z05-095,Z05,South-West Chennai,3.8,0.3,Normal,10,57
E15657,Z05-033,Z05,South-West Chennai,12.7,0.841,Evacuation,9,37
E15658,Z03-098,Z03,Adyar,1.9,0.33,Warning,1,1
E15659,Z01-088,Z01,North Chennai,3.0,0.34,Normal,20,10
E15660,Z01-010,Z01,North Chennai,8.1,1.268,Normal,0,59
E15661,Z01-026,Z01,North Chennai,11.8,1.02,Normal,15,8
E15662,Z02-069,Z02,Central Chennai,8.2,0.858,Warning,20,7
E15663,Z03-038,Z03,Adyar,2.8,0.371,Normal,11,7
E15664,Z05-089,Z05,South-West Chennai,3.2,0.263,Emergency,17,43
E15665,Z04-060,Z04,Velachery,3.5,0.409,Evacuation,8,23
E15666,Z01-026,Z01,North Chennai,8.3,0.962,Normal,6,20
E15667,Z02-099,Z02,Central Chennai,19.8,1.472,Warning,0,41
E15668,Z02-084,Z02,Central Chennai,2.3,0.26,Evacuation,6,12
E15669,Z01-062,Z01,North Chennai,7.3,0.876,Warning,2,46
E15670,Z04-085,Z04,Velachery,2.7,0.245,Normal,0,51
E15671,Z04-092,Z04,Velachery,3.3,0.371,Evacuation,5,8
E15672,Z01-084,Z01,North Chennai,9.1,1.041,Warning,5,18
E15673,Z01-065,Z01,North Chennai,3.0,0.388,Warning,11,16
E15674,Z05-024,Z05,South-West Chennai,8.3,0.849,Normal,20,36
E15675,Z02-100,Z02,Central Chennai,8.4,0.818,Emergency,14,38
E15676,Z05-075,Z05,South-West Chennai,3.1,0.265,Emergency,17,13
E15677,Z02-071,Z02,Central Chennai,17.7,1.43,Warning,12,53
E15678,Z01-098,Z01,North Chennai,22.8,2.448,Warning,11,38
E15679,Z02-055,Z02,Central Chennai,21.8,1.862,Evacuation,18,12
E15680,Z01-090,Z01,North Chennai,3.6,0.384,Normal,13,44
E15681,Z02-081,Z02,Central Chennai,10.6,0.928,Warning,9,54
E15682,Z02-060,Z02,Central Chennai,10.1,0.767,Normal,12,21
E15683,Z01-018,Z01,North Chennai,2.7,0.229,Warning,20,21
E15684,Z03-065,Z03,Adyar,15.7,1.634,Warning,9,18
E15685,Z02-073,Z02,Central Chennai,8.1,0.904,Warning,21,7
E15686,Z04-041,Z04,Velachery,12.7,1.457,Normal,20,14
E15687,Z01-012,Z01,North Chennai,3.0,0.482,Normal,11,57
E15688,Z01-037,Z01,North Chennai,7.1,1.123,Evacuation,15,36
E15689,Z05-030,Z05,South-West Chennai,16.5,1.738,Normal,3,41
E15690,Z02-087,Z02,Central Chennai,8.5,1.145,Emergency,13,53
E15691,Z03-076,Z03,Adyar,3.0,0.298,Evacuation,1,43
E15692,Z02-049,Z02,Central Chennai,2.0,0.215,Normal,12,20
E15693,Z03-006,Z03,Adyar,8.8,0.849,Evacuation,0,48
E15694,Z04-100,Z04,Velachery,7.9,1.163,Warning,13,59
E15695,Z04-049,Z04,Velachery,20.6,2.622,Evacuation,2,40
E15696,Z01-010,Z01,North Chennai,8.0,1.219,Emergency,4,34
E15697,Z05-006,Z05,South-West Chennai,2.0,0.283,Normal,23,58
E15698,Z02-066,Z02,Central Chennai,2.4,0.246,Evacuation,17,0
E15699,Z04-017,Z04,Velachery,10.0,1.574,Emergency,10,1
E15700,Z04-093,Z04,Velachery,9.0,1.281,Evacuation,18,51
E15701,Z01-065,Z01,North Chennai,2.7,0.369,Emergency,20,19
E15702,Z05-090,Z05,South-West Chennai,6.1,0.594,Evacuation,12,53
E15703,Z01-029,Z01,North Chennai,3.3,0.448,Warning,6,22
E15704,Z03-033,Z03,Adyar,8.5,1.125,Warning,0,35
E15705,Z01-097,Z01,North Chennai,8.8,1.295,Evacuation,16,14
E15706,Z04-020,Z04,Velachery,8.1,1.343,Evacuation,3,50
E15707,Z05-005,Z05,South-West Chennai,2.9,0.342,Emergency,16,10
E15708,Z01-067,Z01,North Chennai,8.5,1.32,Emergency,20,50
E15709,Z01-041,Z01,North Chennai,20.3,2.559,Evacuation,2,19
E15710,Z04-073,Z04,Velachery,13.3,1.26,Warning,22,41
E15711,Z02-022,Z02,Central Chennai,6.7,0.976,Normal,9,58
E15712,Z03-063,Z03,Adyar,12.2,1.428,Evacuation,16,35
E15713,Z01-040,Z01,North Chennai,15.2,1.441,Evacuation,5,33
E15714,Z05-077,Z05,South-West Chennai,20.0,2.208,Emergency,8,30
E15715,Z01-062,Z01,North Chennai,10.0,1.112,Evacuation,2,1
E15716,Z02-076,Z02,Central Chennai,3.3,0.302,Evacuation,5,36
E15717,Z02-033,Z02,Central Chennai,3.0,0.248,Warning,12,29
E15718,Z05-045,Z05,South-West Chennai,2.5,0.306,Emergency,7,30
E15719,Z03-089,Z03,Adyar,3.6,0.356,Warning,2,14
E15720,Z03-063,Z03,Adyar,8.9,1.354,Warning,22,50
E15721,Z02-012,Z02,Central Chennai,18.1,2.129,Normal,16,45
E15722,Z04-021,Z04,Velachery,13.7,1.976,Normal,0,9
E15723,Z02-001,Z02,Central Chennai,8.9,0.928,Warning,1,23
E15724,Z02-066,Z02,Central Chennai,2.5,0.272,Emergency,10,33
E15725,Z03-001,Z03,Adyar,10.2,0.806,Evacuation,5,50
E15726,Z01-088,Z01,North Chennai,2.7,0.317,Emergency,14,36
E15727,Z02-065,Z02,Central Chennai,11.8,1.309,Emergency,9,52
E15728,Z04-081,Z04,Velachery,7.4,1.071,Warning,20,8
E15729,Z04-013,Z04,Velachery,11.0,1.154,Evacuation,14,34
E15730,Z05-054,Z05,South-West Chennai,9.0,1.224,Normal,9,53
E15731,Z01-090,Z01,North Chennai,2.7,0.383,Evacuation,19,2
E15732,Z03-069,Z03,Adyar,10.1,0.981,Warning,4,17
E15733,Z02-097,Z02,Central Chennai,2.8,0.23,Warning,11,44
E15734,Z01-098,Z01,North Chennai,23.3,2.133,Emergency,1,23
E15735,Z03-053,Z03,Adyar,9.5,1.354,Evacuation,18,14
E15736,Z02-062,Z02,Central Chennai,10.4,1.071,Normal,9,15
E15737,Z02-085,Z02,Central Chennai,2.5,0.269,Warning,5,32
E15738,Z04-012,Z04,Velachery,4.1,0.366,Evacuation,18,6
E15739,Z05-070,Z05,South-West Chennai,18.6,1.528,Evacuation,19,42
E15740,Z03-008,Z03,Adyar,10.5,1.147,Emergency,8,44
E15741,Z03-058,Z03,Adyar,2.2,0.304,Emergency,5,30
E15742,Z02-035,Z02,Central Chennai,6.4,0.874,Warning,11,40
E15743,Z04-031,Z04,Velachery,2.5,0.402,Emergency,6,54
E15744,Z01-066,Z01,North Chennai,20.5,1.875,Normal,13,57
E15745,Z03-067,Z03,Adyar,2.0,0.295,Normal,22,59
E15746,Z03-036,Z03,Adyar,17.7,1.989,Evacuation,4,29
E15747,Z03-046,Z03,Adyar,7.0,0.702,Warning,14,45
E15748,Z02-075,Z02,Central Chennai,17.2,1.665,Evacuation,7,42
E15749,Z03-090,Z03,Adyar,10.8,0.958,Emergency,12,18
E15750,Z03-045,Z03,Adyar,18.2,1.817,Normal,9,1
E15751,Z02-094,Z02,Central Chennai,12.4,1.252,Evacuation,14,5
E15752,Z02-033,Z02,Central Chennai,2.6,0.262,Normal,14,2
E15753,Z02-080,Z02,Central Chennai,9.7,0.812,Warning,8,26
E15754,Z01-012,Z01,North Chennai,2.9,0.44,Emergency,14,36
E15755,Z03-071,Z03,Adyar,8.4,1.043,Emergency,13,59
E15756,Z04-010,Z04,Velachery,14.3,2.14,Emergency,3,28
E15757,Z04-029,Z04,Velachery,10.1,1.431,Emergency,5,7
E15758,Z01-061,Z01,North Chennai,8.6,0.944,Emergency,19,42
E15759,Z03-030,Z03,Adyar,2.8,0.425,Evacuation,8,52
E15760,Z03-012,Z03,Adyar,2.7,0.288,Evacuation,16,9
E15761,Z05-058,Z05,South-West Chennai,8.5,1.12,Evacuation,10,14
E15762,Z02-066,Z02,Central Chennai,2.4,0.212,Evacuation,23,32
E15763,Z03-058,Z03,Adyar,3.2,0.266,Evacuation,10,28
E15764,Z01-080,Z01,North Chennai,10.4,1.244,Normal,10,46
E15765,Z01-064,Z01,North Chennai,14.2,2.071,Evacuation,20,59
E15766,Z01-053,Z01,North Chennai,14.5,2.142,Evacuation,23,7
E15767,Z04-075,Z04,Velachery,3.5,0.326,Normal,16,0
E15768,Z05-019,Z05,South-West Chennai,11.3,1.127,Emergency,2,7
E15769,Z03-084,Z03,Adyar,14.3,1.948,Normal,17,31
E15770,Z01-071,Z01,North Chennai,2.5,0.258,Warning,19,53
E15771,Z01-004,Z01,North Chennai,8.7,1.328,Evacuation,19,9
E15772,Z05-066,Z05,South-West Chennai,8.5,1.021,Evacuation,18,39
E15773,Z04-072,Z04,Velachery,18.1,2.383,Evacuation,7,40
E15774,Z01-072,Z01,North Chennai,2.1,0.267,Evacuation,14,43
E15775,Z05-020,Z05,South-West Chennai,15.3,1.903,Emergency,19,50
E15776,Z05-088,Z05,South-West Chennai,21.6,2.274,Emergency,7,21
E15777,Z03-037,Z03,Adyar,11.0,0.879,Evacuation,9,4
E15778,Z01-064,Z01,North Chennai,13.3,1.996,Warning,15,20
E15779,Z03-070,Z03,Adyar,20.2,1.604,Evacuation,4,4
E15780,Z05-085,Z05,South-West Chennai,3.0,0.302,Evacuation,11,39
E15781,Z03-073,Z03,Adyar,14.5,1.566,Emergency,22,33
E15782,Z03-091,Z03,Adyar,14.8,1.834,Warning,17,27
E15783,Z04-090,Z04,Velachery,2.5,0.335,Warning,4,27
E15784,Z03-090,Z03,Adyar,9.3,1.175,Warning,17,16
E15785,Z02-021,Z02,Central Chennai,3.0,0.267,Normal,10,24
E15786,Z02-012,Z02,Central Chennai,17.3,2.143,Evacuation,6,19
E15787,Z02-086,Z02,Central Chennai,8.2,1.265,Evacuation,1,40
E15788,Z02-085,Z02,Central Chennai,2.1,0.303,Warning,3,57
E15789,Z05-094,Z05,South-West Chennai,2.5,0.238,Emergency,19,40
E15790,Z02-075,Z02,Central Chennai,15.3,1.836,Evacuation,16,30
E15791,Z01-094,Z01,North Chennai,2.7,0.35,Emergency,5,56
E15792,Z04-036,Z04,Velachery,9.1,1.227,Warning,21,31
E15793,Z03-059,Z03,Adyar,3.1,0.307,Evacuation,10,36
E15794,Z04-083,Z04,Velachery,17.2,1.762,Warning,12,29
E15795,Z02-021,Z02,Central Chennai,3.2,0.268,Normal,18,28
E15796,Z05-060,Z05,South-West Chennai,8.3,1.141,Warning,19,30
E15797,Z05-049,Z05,South-West Chennai,3.6,0.334,Evacuation,8,6
E15798,Z01-051,Z01,North Chennai,3.9,0.386,Emergency,13,34
E15799,Z01-001,Z01,North Chennai,12.5,1.71,Normal,18,36
E15800,Z02-070,Z02,Central Chennai,10.3,0.818,Normal,3,49
E15801,Z02-017,Z02,Central Chennai,10.8,0.868,Warning,15,4
E15802,Z01-048,Z01,North Chennai,7.8,0.927,Evacuation,4,5
E15803,Z02-041,Z02,Central Chennai,11.6,1.019,Normal,10,4
E15804,Z05-013,Z05,South-West Chennai,8.7,0.709,Warning,11,11
E15805,Z02-015,Z02,Central Chennai,2.5,0.35,Normal,15,21
E15806,Z03-037,Z03,Adyar,7.5,1.022,Evacuation,18,22
E15807,Z01-047,Z01,North Chennai,8.1,1.362,Evacuation,8,45
E15808,Z05-091,Z05,South-West Chennai,7.3,0.692,Evacuation,11,2
E15809,Z03-016,Z03,Adyar,11.3,1.604,Normal,12,32
E15810,Z05-002,Z05,South-West Chennai,4.1,0.277,Evacuation,9,4
E15811,Z03-019,Z03,Adyar,11.1,1.038,Evacuation,19,27
E15812,Z05-078,Z05,South-West Chennai,10.0,1.152,Emergency,23,12
E15813,Z05-068,Z05,South-West Chennai,10.0,1.073,Evacuation,14,50
E15814,Z05-037,Z05,South-West Chennai,12.1,1.161,Warning,4,19
E15815,Z01-067,Z01,North Chennai,8.6,1.466,Warning,19,3
E15816,Z01-056,Z01,North Chennai,2.7,0.374,Normal,17,49
E15817,Z03-051,Z03,Adyar,10.5,1.115,Evacuation,15,16
E15818,Z03-051,Z03,Adyar,7.6,1.076,Evacuation,6,57
E15819,Z02-010,Z02,Central Chennai,9.2,0.776,Warning,11,25
E15820,Z04-068,Z04,Velachery,8.7,1.323,Warning,7,46
E15821,Z04-077,Z04,Velachery,8.1,1.288,Emergency,13,37
E15822,Z03-100,Z03,Adyar,13.4,1.438,Warning,17,50
E15823,Z02-036,Z02,Central Chennai,14.5,1.634,Evacuation,0,10
E15824,Z03-043,Z03,Adyar,2.5,0.318,Emergency,7,2
E15825,Z02-001,Z02,Central Chennai,7.4,1.133,Evacuation,6,41
E15826,Z04-056,Z04,Velachery,1.9,0.262,Normal,19,25
E15827,Z01-002,Z01,North Chennai,17.2,2.35,Normal,15,42
E15828,Z01-040,Z01,North Chennai,18.5,1.847,Evacuation,2,16
E15829,Z02-023,Z02,Central Chennai,3.1,0.405,Emergency,17,57
E15830,Z02-042,Z02,Central Chennai,13.7,1.924,Emergency,12,32
E15831,Z01-095,Z01,North Chennai,2.2,0.245,Emergency,11,16
E15832,Z02-075,Z02,Central Chennai,18.5,1.721,Evacuation,10,39
E15833,Z04-073,Z04,Velachery,10.5,1.551,Emergency,11,37
E15834,Z01-054,Z01,North Chennai,3.9,0.379,Evacuation,16,37
E15835,Z01-100,Z01,North Chennai,9.9,1.695,Evacuation,8,34
E15836,Z03-063,Z03,Adyar,10.1,1.102,Warning,6,52
E15837,Z03-001,Z03,Adyar,10.1,0.98,Evacuation,20,50
E15838,Z01-003,Z01,North Chennai,10.5,0.869,Evacuation,6,28
E15839,Z01-002,Z01,North Chennai,18.2,2.311,Warning,12,36
E15840,Z02-065,Z02,Central Chennai,10.7,1.276,Warning,7,21
E15841,Z04-038,Z04,Velachery,13.0,1.286,Evacuation,3,15
E15842,Z02-022,Z02,Central Chennai,7.8,0.851,Warning,1,39
E15843,Z04-088,Z04,Velachery,19.8,2.336,Warning,12,35
E15844,Z03-008,Z03,Adyar,8.4,1.217,Evacuation,9,29
E15845,Z01-093,Z01,North Chennai,3.1,0.297,Evacuation,3,41
E15846,Z03-054,Z03,Adyar,3.1,0.242,Evacuation,8,8
E15847,Z03-094,Z03,Adyar,7.2,0.945,Normal,9,8
E15848,Z02-003,Z02,Central Chennai,2.9,0.314,Warning,3,44
E15849,Z04-091,Z04,Velachery,3.3,0.315,Evacuation,19,21
E15850,Z04-004,Z04,Velachery,2.6,0.369,Normal,7,4
E15851,Z03-054,Z03,Adyar,3.0,0.246,Evacuation,22,19
E15852,Z02-050,Z02,Central Chennai,11.1,1.46,Warning,18,50
E15853,Z03-068,Z03,Adyar,1.9,0.266,Warning,4,57
E15854,Z05-078,Z05,South-West Chennai,8.8,1.042,Normal,6,24
E15855,Z01-066,Z01,North Chennai,17.5,1.924,Evacuation,16,26
E15856,Z05-027,Z05,South-West Chennai,7.4,0.804,Warning,20,3
E15857,Z03-080,Z03,Adyar,14.3,1.647,Emergency,5,44
E15858,Z05-011,Z05,South-West Chennai,17.3,1.688,Warning,6,21
E15859,Z03-019,Z03,Adyar,8.0,1.006,Evacuation,18,48
E15860,Z02-069,Z02,Central Chennai,9.5,0.778,Warning,23,44
E15861,Z02-028,Z02,Central Chennai,17.7,1.431,Evacuation,15,47
E15862,Z03-041,Z03,Adyar,16.1,2.096,Normal,0,19
